opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260617122012_SELL_TREND_PULLBACK,MAC,2026.06.17 12:20:12,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4326.53,3.62,N,,0.312,0.0,0.804,0.0,0.804,0.0,0.804,0.0,0.804,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.804,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617123012_SELL_TREND_PULLBACK,MAC,2026.06.17 12:30:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4333.72,3.58,N,,0.0,0.384,0.0,0.52,0.0,0.612,0.0,0.728,0.0,0.728,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.728,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617132514_SELL_TREND_PULLBACK,MAC,2026.06.17 13:25:14,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4328.28,3.12,N,,0.124,0.076,0.18,0.076,0.404,0.076,0.756,0.076,0.756,0.076,15,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.756,0.076,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617133512_SELL_TREND_PULLBACK,MAC,2026.06.17 13:35:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4327.6,3.18,N,,0.264,0.0,0.48,0.0,0.828,0.0,0.828,0.0,0.828,0.252,5,10,15,60,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.828,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617143013_SELL_TREND_PULLBACK,MAC,2026.06.17 14:30:13,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4328.79,2.8,N,,0.0,0.452,0.0,0.452,0.0,0.508,0.0,0.828,0.056,0.828,,,,5,5,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.056,0.828,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617143512_SELL_TREND_PULLBACK,MAC,2026.06.17 14:35:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4325.43,2.91,N,,0.128,0.0,0.128,0.0,0.128,0.028,0.128,0.332,0.516,0.332,60,60,60,30,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,0.516,0.332,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617144512_SELL_TREND_PULLBACK,MAC,2026.06.17 14:45:12,SELL,BUY,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4325.96,2.84,N,,0.0,0.104,0.0,0.12,0.0,0.416,0.0,0.416,0.888,0.416,60,60,60,15,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,0.888,0.416,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617145512_SELL_TREND_PULLBACK,MAC,2026.06.17 14:55:12,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4324.85,2.83,Y,60,0.0,0.26,0.0,0.26,0.028,0.26,0.028,0.26,1.196,0.26,60,60,60,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.196,0.26,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617153512_SELL_TREND_PULLBACK,MAC,2026.06.17 15:35:12,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4329.06,3.73,N,,0.132,0.0,0.344,0.0,0.456,0.0,0.456,0.0,0.932,0.116,10,10,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.932,0.116,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617154559_SELL_TREND_PULLBACK,MAC,2026.06.17 15:45:59,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4332.18,3.79,Y,60,0.116,0.0,0.116,0.0,0.116,0.172,0.116,0.44,1.02,0.44,60,60,60,30,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.02,0.44,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617171500_BUY_TREND_PULLBACK,MAC,2026.06.17 17:15:00,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4342.62,5.2,N,,0.076,0.0,0.076,1.256,0.076,1.576,0.076,1.576,0.076,1.576,,,,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.076,1.576,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617172512_BUY_BREAKOUT,MAC,2026.06.17 17:25:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4358.91,5.91,N,,0.0,0.284,0.452,0.284,0.46,0.284,0.964,0.284,0.964,0.284,10,10,30,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,0.964,0.284,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617173012_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 17:30:12,BUY,SELL,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4363.19,6.12,Y,15,0.716,0.0,0.724,0.0,1.212,0.0,1.212,0.0,1.212,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.212,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617174000_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 17:40:00,BUY,SELL,SQUEEZE_RELEASE,FAILED-IMPULSE BLOCK,A,4352.29,6.57,N,,0.012,0.0,0.464,0.0,0.464,0.0,0.464,0.0,0.464,0.44,10,10,,60,60,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.464,0.44,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617174500_BUY_TREND_PULLBACK,MAC,2026.06.17 17:45:00,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4352.21,6.65,N,,0.452,0.0,0.452,0.0,0.452,0.0,0.452,0.0,0.452,0.44,5,5,,60,60,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.452,0.44,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617175502_BUY_TREND_PULLBACK,MAC,2026.06.17 17:55:02,BUY,SELL,TREND_PULLBACK,EPF-T4 HARD LOCKDOWN,A,4347.44,8.15,N,,0.072,0.0,0.072,0.0,0.104,0.0,0.104,0.592,0.104,0.604,,,,30,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.104,0.604,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617180512_BUY_TREND_PULLBACK,MAC,2026.06.17 18:05:12,BUY,SELL,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4347.13,8.13,N,,0.088,0.0,0.088,0.012,0.088,0.316,0.088,0.608,,,,,,15,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.088,0.608,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617181012_BUY_TREND_PULLBACK,MAC,2026.06.17 18:10:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4345.42,8.2,N,,0.0,0.096,0.0,0.396,0.0,0.688,0.0,0.688,,,,,,10,10,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.688,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617183012_BUY_TREND_PULLBACK,MAC,2026.06.17 18:30:12,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4355.56,8.55,N,,0.0,0.152,0.0,0.152,0.0,0.152,0.0,0.412,,,,,,30,30,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.0,0.412,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617183512_BUY_TREND_PULLBACK,MAC,2026.06.17 18:35:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4358.8,7.52,N,,0.036,0.0,0.036,0.0,0.036,0.0,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.036,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617184012_BUY_TREND_PULLBACK,MAC,2026.06.17 18:40:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4358.26,7.37,N,,0.0,0.016,0.0,0.016,0.0,0.08,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.0,0.08,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617190710_BUY_TREND_PULLBACK,MAC,2026.06.17 19:07:10,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4364.1,4.72,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617191012_BUY_TREND_PULLBACK,MAC,2026.06.17 19:10:12,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4362.31,4.54,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617191151_BUY_TREND_PULLBACK,MAC,2026.06.17 19:11:51,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4361.72,4.54,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617191305_BUY_TREND_PULLBACK,MAC,2026.06.17 19:13:05,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4362.4,4.54,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617191645_BUY_TREND_PULLBACK,MAC,2026.06.17 19:16:45,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4362.12,4.39,N,,0.0,0.324,0.0,0.324,0.028,0.324,,,,,,,,5,5,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.028,0.324,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617192012_BUY_TREND_PULLBACK,MAC,2026.06.17 19:20:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4365.74,4.42,N,,0.076,0.0,0.076,0.0,0.356,0.0,,,,,15,15,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.356,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617192512_BUY_TREND_PULLBACK,MAC,2026.06.17 19:25:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4364.97,4.32,N,,0.0,0.0,0.296,0.0,0.536,0.0,,,,,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.536,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617193512_BUY_TREND_PULLBACK,MAC,2026.06.17 19:35:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4361.98,3.76,N,,0.3,0.0,,,,,,,,,5,5,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.3,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617194620_BUY_TREND_PULLBACK,MAC,2026.06.17 19:46:20,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4357.43,3.42,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617194713_BUY_TREND_PULLBACK,MAC,2026.06.17 19:47:13,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4358.28,3.42,N,,0.212,0.0,0.212,0.688,0.212,2.02,0.212,2.02,0.212,2.128,5,,,10,10,10,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.212,2.128,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617203317_BUY_TREND_PULLBACK,MAC,2026.06.17 20:33:17,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4364.39,3.36,Y,30,0.0,1.332,0.0,1.44,0.0,1.44,5.728,1.864,10.048,1.864,30,30,30,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,10.048,1.864,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617203512_BUY_BREAKOUT,MAC,2026.06.17 20:35:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4375.42,4.68,Y,30,0.024,0.0,0.024,0.092,0.024,0.24,7.344,0.396,8.148,0.396,30,30,30,15,30,,STOP_FIRST,SIMULTANEOUS_SAME_CHECKPOINT,TARGET_FIRST,8.148,0.396,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617204012_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 20:40:12,BUY,SELL,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4375.2,5.1,Y,30,0.0,0.1,0.0,0.236,0.0,0.38,6.732,0.38,7.472,0.38,30,30,30,10,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,7.472,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617204500_BUY_BREAKOUT,MAC,2026.06.17 20:45:00,BUY,SELL,BREAKOUT,BAD-LOCATION BLOCK,A,4376.84,5.37,Y,30,0.108,0.0,0.108,0.104,0.108,0.24,6.676,0.24,7.216,0.24,30,30,30,15,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,7.216,0.24,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617210000_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 21:00:00,BUY,SELL,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4379.81,5.82,Y,5,4.368,0.0,6.212,0.0,6.364,0.0,6.42,0.0,6.86,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,6.86,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617210500_SELL_BREAKOUT,MAC,2026.06.17 21:05:00,SELL,BUY,BREAKOUT,SMART-GUARD,A,4316.65,10.2,N,,0.0,1.068,0.0,1.152,0.0,1.152,0.0,1.436,0.148,1.764,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.148,1.764,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617211012_SELL_BREAKOUT,MAC,2026.06.17 21:10:12,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4287.39,12.36,Y,30,0.0,0.004,0.624,0.032,0.624,0.032,1.068,0.24,1.068,0.568,10,10,10,30,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.068,0.568,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617211512_SELL_SQUEEZE_RELEASE,MAC,2026.06.17 21:15:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,B,4287.19,13.53,N,,0.576,0.024,0.576,0.024,0.576,0.212,0.984,0.212,0.984,0.688,5,5,5,15,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.984,0.688,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617212000_BUY_TREND_PULLBACK,MAC,2026.06.17 21:20:00,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4306.08,15.05,Y,60,0.524,0.0,0.524,0.0,0.692,0.0,0.692,0.38,1.744,0.38,5,5,5,30,30,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.744,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617214512_BUY_TREND_PULLBACK,MAC,2026.06.17 21:45:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4318.93,22.6,Y,60,0.04,0.0,0.196,0.0,0.836,0.0,0.976,0.0,1.728,0.0,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.728,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617220500_SELL_TREND_PULLBACK,MAC,2026.06.17 22:05:00,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4271.92,27.0,N,,0.0,0.032,0.0,0.12,0.0,0.464,0.0,0.736,0.0,0.752,,,,15,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.752,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617221512_SELL_TREND_PULLBACK,MAC,2026.06.17 22:15:12,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4263.88,24.22,N,,0.0,0.384,0.0,0.392,0.0,0.688,0.0,0.704,0.0,0.704,,,,5,5,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.704,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617223014_SELL_TREND_PULLBACK,MAC,2026.06.17 22:30:14,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,B,4222.37,22.37,N,,0.072,0.02,0.252,0.02,0.352,0.02,0.352,0.02,0.352,0.02,10,15,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.352,0.02,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618023210_SELL_TREND_PULLBACK,MAC,2026.06.18 02:32:10,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4280.71,5.44,Y,60,0.0,0.48,0.0,0.48,0.0,0.56,0.824,0.56,1.92,0.56,30,30,30,5,5,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.92,0.56,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618024500_SELL_TREND_PULLBACK,MAC,2026.06.18 02:45:00,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4276.27,5.98,Y,30,0.0,0.212,0.0,0.212,0.104,0.212,1.46,0.212,2.324,0.212,30,30,30,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,2.324,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618031012_BUY_BREAKOUT,MAC,2026.06.18 03:10:12,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4293.96,7.18,N,,0.0,0.232,0.0,0.232,0.0,0.232,0.0,0.952,,,,,,5,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.952,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618031512_BUY_BREAKOUT,MAC,2026.06.18 03:15:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4298.14,7.47,N,,0.092,0.0,0.136,0.0,0.136,0.464,,,,,,,,15,15,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.136,0.464,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618040500_SELL_TREND_PULLBACK,MAC,2026.06.18 04:05:00,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4321.7,7.95,N,,0.0,0.008,0.068,0.008,0.068,0.208,0.068,0.208,0.068,0.208,,,,15,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.068,0.208,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618042000_SELL_TREND_PULLBACK,MAC,2026.06.18 04:20:00,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4317.44,7.53,N,,0.192,0.0,0.192,0.0,0.192,0.0,0.196,0.0,0.524,0.0,60,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.524,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618050512_SELL_TREND_PULLBACK,MAC,2026.06.18 05:05:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4320.83,6.91,N,,0.292,0.0,0.372,0.0,0.372,0.0,0.372,0.0,0.372,0.168,5,10,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.372,0.168,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
