opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260708150049_SELL_TREND_PULLBACK,MAC,2026.07.08 15:00:49,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4060.11,6.81,Y,60,0.932,0.0,0.932,0.0,0.932,0.0,0.932,0.0,1.364,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.364,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708194441_SELL_TREND_PULLBACK,MAC,2026.07.08 19:44:41,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4053.58,5.53,Y,30,0.348,0.0,0.628,0.0,0.696,0.0,1.916,0.0,2.256,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.256,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709022524_SELL_TREND_PULLBACK,MAC,2026.07.09 02:25:24,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4076.0,2.5,Y,60,0.152,0.052,0.152,0.052,0.152,0.096,0.224,0.456,2.052,0.456,30,60,60,30,30,,SIMULTANEOUS_SAME_CHECKPOINT,STOP_FIRST,TARGET_FIRST,2.052,0.456,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709025003_SELL_TREND_PULLBACK,MAC,2026.07.09 02:50:03,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4072.59,2.48,Y,15,0.444,0.0,0.776,0.0,1.16,0.0,2.612,0.0,2.612,0.164,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.612,0.164,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709030502_BUY_BREAKOUT,MAC,2026.07.09 03:05:02,BUY,SELL,BREAKOUT,SMC_HARD_CONFLICT,B,4079.88,2.82,Y,60,0.08,0.0,0.08,1.272,0.08,1.272,0.328,1.272,1.652,1.272,30,30,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.652,1.272,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709030503_BUY_BREAKOUT,MAC,2026.07.09 03:05:03,BUY,SELL,BREAKOUT,NEWS_ENTRY_BLOCKED_POOR_RR,SKIP,4080.0,2.82,Y,60,0.1,0.0,0.1,1.252,0.1,1.252,0.344,1.252,1.668,1.252,30,30,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.668,1.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709031008_SELL_TREND_PULLBACK,MAC,2026.07.09 03:10:08,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4078.44,3.04,Y,5,1.368,0.0,1.368,0.112,1.368,0.112,1.368,0.232,1.368,1.34,5,5,5,30,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.368,1.34,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709031505_BUY_BREAKOUT,MAC,2026.07.09 03:15:05,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4089.72,3.52,Y,10,0.572,0.0,1.38,0.0,1.38,0.0,1.484,0.0,2.44,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.44,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709071508_SELL_TREND_PULLBACK,MAC,2026.07.09 07:15:08,SELL,BUY,TREND_PULLBACK,STI_REENTRY_WAIT ,A+,4059.93,4.22,Y,60,0.0,0.116,0.308,0.116,0.308,0.116,0.324,0.216,1.268,0.216,10,10,60,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.268,0.216,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709072655_SELL_TREND_PULLBACK,MAC,2026.07.09 07:26:55,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4058.71,3.73,Y,60,0.476,0.0,0.496,0.0,0.496,0.112,0.612,0.112,1.564,0.112,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.564,0.112,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709131012_BUY_TREND_PULLBACK,MAC,2026.07.09 13:10:12,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4107.56,3.52,Y,60,0.236,0.0,0.304,0.0,0.332,0.0,0.372,0.0,1.208,0.0,5,10,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.208,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709132019_BUY_TREND_PULLBACK,MAC,2026.07.09 13:20:19,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4105.58,3.41,Y,30,0.112,0.0,0.132,0.0,0.152,0.0,1.012,0.0,,,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.012,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709135505_SELL_BREAKOUT,MAC,2026.07.09 13:55:05,SELL,BUY,BREAKOUT,SMART-GUARD,A+,4096.46,3.16,Y,15,0.884,0.0,0.884,0.0,1.0,0.0,,,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709160004_SELL_HTF_TREND_FOLLOW,MAC,2026.07.09 16:00:04,SELL,BUY,HTF_TREND_FOLLOW,BAD-LOCATION BLOCK,A,4108.54,5.79,Y,30,0.556,0.0,0.904,0.0,0.904,0.0,1.176,0.0,1.644,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.644,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709160004_SELL_HTF_TREND_FOLLOW,MAC,2026.07.09 16:00:04,SELL,BUY,HTF_TREND_FOLLOW,BAD-LOCATION BLOCK,A,4108.63,5.79,Y,30,0.536,0.0,0.888,0.0,0.888,0.0,1.168,0.0,1.66,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.66,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709193356_BUY_TREND_PULLBACK,MAC,2026.07.09 19:33:56,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4136.7,3.63,Y,60,0.464,0.0,0.464,0.0,0.62,0.0,0.928,0.0,1.048,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.048,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709204609_BUY_TREND_PULLBACK,MAC,2026.07.09 20:46:09,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4133.98,3.5,Y,60,0.0,0.252,0.0,0.252,0.288,0.252,0.836,0.252,1.272,0.252,15,30,30,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.272,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709205743_BUY_TREND_PULLBACK,MAC,2026.07.09 20:57:43,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4135.2,3.66,Y,30,0.408,0.068,0.512,0.068,0.728,0.068,1.196,0.068,1.352,0.068,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.352,0.068,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710024049_BUY_TREND_PULLBACK,MAC,2026.07.10 02:40:49,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4122.88,1.76,Y,60,0.16,0.38,0.16,0.38,0.16,0.38,0.16,0.38,1.384,0.38,60,60,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.384,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710032507_SELL_BREAKOUT,MAC,2026.07.10 03:25:07,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4119.53,2.43,Y,30,0.0,0.448,0.0,0.448,0.608,0.448,1.2,0.448,1.2,0.448,15,15,15,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.2,0.448,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710035505_BUY_SQUEEZE_RELEASE,MAC,2026.07.10 03:55:05,BUY,SELL,SQUEEZE_RELEASE,CALIBRATED_ENTRY_QUALITY,A,4123.17,3.81,Y,60,0.08,0.38,0.08,0.38,0.08,0.38,0.08,0.38,1.18,0.38,60,60,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.18,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710041508_BUY_TREND_PULLBACK,MAC,2026.07.10 04:15:08,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4125.36,5.06,Y,30,0.176,0.044,0.208,0.044,0.432,0.044,1.064,0.044,1.064,0.136,10,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.064,0.136,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710044507_SELL_SQUEEZE_RELEASE,MAC,2026.07.10 04:45:07,SELL,BUY,SQUEEZE_RELEASE,TREND-CONTINUATION MODE,B,4111.5,5.91,Y,60,0.12,0.0,0.376,0.0,0.448,0.0,0.904,0.0,1.052,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.052,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710063009_BUY_TREND_PULLBACK,MAC,2026.07.10 06:30:09,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,B,4124.64,4.16,Y,60,0.0,0.268,0.188,0.268,0.248,0.268,0.444,0.268,1.092,0.268,15,30,60,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.092,0.268,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260710084023_SELL_TREND_PULLBACK,MAC,2026.07.10 08:40:23,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4109.61,2.86,Y,30,0.636,0.0,0.636,0.0,0.992,0.0,1.208,0.0,1.372,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.372,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
